Date,Product,Entity,Campaign Id,Ad Group Id,Keyword Id (Read only),Product Targeting Id (Read only),Keyword Text,Product Targeting Expression,Campaign,Ad Group,Product Name,AG Type,Match Type,Bid,Flag,Flag Type,Flag Text,Reco. Bid,Skip?,Override Bid,Will Set Bid to:,Notes
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,243139237218485,,odor removing detergent laundry,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0402,Up,Profitable - Competitive Bid,2.3,False,,2.3,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,213360698358875,,body odor laundry detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0402,Up,Profitable - Low Impression Share,2.4,False,,2.4,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,31006368559380,,enzyme wash detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0400,Up,Profitable - Already Bidding High,2.2,False,,2.2,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,225410012224746,,athletic laundry soap,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0400,Up,Profitable - Already Bidding High,2.2,False,,2.2,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,5582338400981,,biological detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0400,Up,Profitable - Already Bidding High,2.2,False,,2.2,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,89089760199554,,biological laundry detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0400,Up,Profitable - Already Bidding High,2.2,False,,2.2,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,238806250637558,,hydrogen peroxide detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0400,Up,Profitable - Already Bidding High,2.2,False,,2.2,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,188635479652357,,mens detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0402,Up,Profitable - Competitive Bid,2.3,False,,2.3,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,92384545653571,,mens laundry detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0402,Up,Profitable - Low Impression Share,2.4,False,,2.4,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,85461264344982,,sports smell remover,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0400,Up,Profitable - Already Bidding High,2.2,False,,2.2,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,153459290932625,,gym clothes soak,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0400,Up,Profitable - Already Bidding High,2.2,False,,2.2,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,184457079225875,,odor eliminating detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0400,Up,Profitable - Already Bidding High,2.2,False,,2.2,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,230559423266020,,running laundry detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0402,Up,Profitable - Low Impression Share,2.4,False,,2.4,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,154565066434551,,laundry soap sports,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0400,Up,Profitable - Already Bidding High,2.2,False,,2.2,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,84177595132930,,win detergent,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.75,0402,Up,Profitable - Low Impression Share,2.1,False,,2.1,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,102614067442025,,pro-enzyme laundry detergent,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.75,0400,Up,Profitable - Already Bidding High,1.93,False,,1.93,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,128595277276687,,nathan power wash,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.75,0400,Up,Profitable - Already Bidding High,1.93,False,,1.93,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,110874261977507,,norwex laundry detergent powder,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.0,0402,Up,Profitable - Low Impression Share,1.2,False,,1.2,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,275700174247754,,soak laundry detergent,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.75,0402,Up,Profitable - Low Impression Share,2.1,False,,2.1,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,111553820065675,,hex anti stink detergent,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.75,0400,Up,Profitable - Already Bidding High,1.93,False,,1.93,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,20903473878364,,charles soap laundry powder,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.75,0400,Up,Profitable - Already Bidding High,1.93,False,,1.93,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,254510355835971,,sweat x laundry detergent,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.75,0401,Up,Profitable - Losing Sponsored Position,2.1,False,,2.1,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,90815480503252,,win sports detergent,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.75,0402,Up,Profitable - Low Impression Share,2.1,False,,2.1,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,213661577903016,,lysol laundry sanitizer sport,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.75,0401,Up,Profitable - Losing Sponsored Position,2.1,False,,2.1,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,198350500964896,,hex performance laundry detergent,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.75,0400,Up,Profitable - Already Bidding High,1.93,False,,1.93,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,221104578648732,,defunkify,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.75,0400,Up,Profitable - Already Bidding High,1.93,False,,1.93,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,217046044982167,,sports wash laundry detergent,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,2.13,0402,Up,Profitable - Low Impression Share,2.56,False,,2.56,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,224225779160201,,hex sport laundry detergent,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.75,0402,Up,Profitable - Competitive Bid,2.01,False,,2.01,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,155282146202252,,active fresh detergent,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,2.5,0400,Up,Profitable - Already Bidding High,2.75,False,,2.75,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,153928054446306,117327994808058,,enzyme detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,Active Detergent,KW Exact,exact,1.45,0901,Down,Unprofitable - Lower to Safe Bid,1.27,0,,1.27,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,153928054446306,189859432129995,,athletic detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,Active Detergent,KW Exact,exact,2.01,0901,Down,Unprofitable - Lower to Safe Bid,1.91,0,,1.91,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,153928054446306,10089476467741,,dri-fit laundry detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,Active Detergent,KW Exact,exact,2.4,0900,Down,Unprofitable - Missing Historical Data,1.63,0,,1.63,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,153928054446306,21019383937444,,laundry detergent sport,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,Active Detergent,KW Exact,exact,2.0,0901,Down,Unprofitable - Lower to Safe Bid,1.45,False,,1.45,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,153928054446306,134210866423779,,athletic wear detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,Active Detergent,KW Exact,exact,2.5,0901,Down,Unprofitable - Lower to Safe Bid,2.18,False,,2.18,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,153928054446306,55370070187344,,odor eliminator for clothes,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,Active Detergent,KW Exact,exact,1.5,0901,Down,Unprofitable - Lower to Safe Bid,1.16,False,,1.16,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,153928054446306,194379817550912,,odor removing laundry detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,Active Detergent,KW Exact,exact,1.93,0901,Down,Unprofitable - Lower to Safe Bid,0.64,False,,0.64,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,153928054446306,71629400101899,,sport detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,Active Detergent,KW Exact,exact,1.83,0900,Down,Unprofitable - Missing Historical Data,1.74,False,,1.74,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,153928054446306,170077266304642,,enzyme laundry detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,Active Detergent,KW Exact,exact,1.83,0901,Down,Unprofitable - Lower to Safe Bid,1.55,False,,1.55,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,153928054446306,117291421687647,,athletic wear laundry detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,Active Detergent,KW Exact,exact,2.5,0900,Down,Unprofitable - Missing Historical Data,2.26,False,,2.26,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,87719319400275,,sports clothes detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.13,0901,Down,Unprofitable - Lower to Safe Bid,2.02,False,,2.02,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,196426610653650,,enzymes for laundry,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,1.83,0901,Down,Unprofitable - Lower to Safe Bid,1.58,False,,1.58,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,222278950562729,,odor eliminator laundry detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,1.75,0900,Down,Unprofitable - Missing Historical Data,1.66,False,,1.66,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,163195386993606,,laundry detergent for sportswear,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0901,Down,Unprofitable - Lower to Safe Bid,1.29,False,,1.29,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,232031444245520,,laundry deodorizer for clothes,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0901,Down,Unprofitable - Lower to Safe Bid,1.78,False,,1.78,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,104474634700116,,sodium percarbonate laundry,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,1.5,0901,Down,Unprofitable - Lower to Safe Bid,0.47,False,,0.47,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,8076524662311,,laundry odor remover,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0901,Down,Unprofitable - Lower to Safe Bid,1.22,False,,1.22,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,205312467779659,,enzyme based laundry detergent,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0901,Down,Unprofitable - Lower to Safe Bid,1.41,False,,1.41,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,117509555719923,,clothes deodorizer,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0901,Down,Unprofitable - Lower to Safe Bid,1.9,False,,1.9,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,185748548448564,143266163510408,,smelly clothes odor remover,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,Active Detergent,KW Exact,exact,2.0,0901,Down,Unprofitable - Lower to Safe Bid,0.97,False,,0.97,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,71906304614619,,natures miracle in laundry,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.75,0901,Down,Unprofitable - Lower to Safe Bid,0.36,False,,0.36,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,271479187053191,,hex detergent,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.75,0901,Down,Unprofitable - Lower to Safe Bid,0.68,False,,0.68,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,155909219295137,,no sweat detergent,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.75,0900,Down,Unprofitable - Missing Historical Data,1.64,False,,1.64,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,222776650063326,,hex laundry detergent,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,1.75,0901,Down,Unprofitable - Lower to Safe Bid,1.09,False,,1.09,
Jul-21-2022,Sponsored Products,Keyword,105683541381144,176396362113601,6834557928131,,sport wash,,Active Detergent - SP - KW - Comp,Active Detergent - SP - KW - Comp - KW Exact,Active Detergent,KW Exact,exact,2.63,0901,Down,Unprofitable - Lower to Safe Bid,2.12,False,,2.12,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,153928054446306,49348260019896,,laundry detergent for mesh,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,Active Detergent,KW Exact,exact,2.1,0101,Stale,Low Data - Raise Bid or Kill,2.2,0,,2.2,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,153928054446306,219294940423215,,laundry detergent for elastic,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,Active Detergent,KW Exact,exact,2.1,0101,Stale,Low Data - Raise Bid or Kill,2.2,0,,2.2,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,153928054446306,103805858206330,,laundry detergent for clothing,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,Active Detergent,KW Exact,exact,2.1,0101,Stale,Low Data - Raise Bid or Kill,2.2,0,,2.2,
Jul-21-2022,Sponsored Products,Keyword,242448086536808,153928054446306,256060271632926,,laundry detergent for shirts,,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,Active Detergent,KW Exact,exact,2.1,0101,Stale,Low Data - Raise Bid or Kill,2.2,False,,2.2,
