Date,Customer Search Term,Search Term Impression Rank,Search Term Impression Share,Targeting,Match Type,Campaign Name,Currency,Clicks,Impressions,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),14 Day Total Orders (#),"14 Day Total Sales ","Total Advertising Cost of Sales (ACOS) ",Total Return on Advertising Spend (ROAS),14 Day Conversion Rate
"Jul 7, 2022",top load washing machine cleaner and deodorizer,1,100.00%,top load washing machine cleaner and deodorizer,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,8,12.5000%,$0.8,$0.8,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",washer tub cleaner top load,1,100.00%,washer tub cleaner top load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,8,12.5000%,$0.4,$0.4,1,$14.95,2.6756%,37.38,100.0000%
"Jul 7, 2022",instant pot accessory kit,1,100.00%,instant pot accessories kit,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,7,14.2857%,$0.47,$0.47,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",instant pot duo 6 qt accessories,1,85.71%,instant pot duo 6 qt accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,6,16.6667%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",laundry washer cleaner,1,100.00%,laundry washer cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,6,16.6667%,$2.65,$2.65,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",top loading washing machine cleaner,1,100.00%,top loading washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,6,16.6667%,$1.28,$1.28,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",8 qt ninja foodi accessories,1,100.00%,8 qt ninja foodi accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,5,20.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",accessories for instant pot,1,100.00%,accessories to instant pot,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,5,20.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",circle cake pans,1,100.00%,circle cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,5,20.0000%,$0.72,$0.72,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",clothes washer cleaner,1,100.00%,clothes washer cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,5,20.0000%,$2.0,$2.0,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",round springform pan,1,100.00%,round springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,5,20.0000%,$0.63,$0.63,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",springform pans set,1,100.00%,springform pan set,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,5,20.0000%,$0.42,$0.42,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",washer cleaner tablets toploader,1,100.00%,washer cleaner tablets toploader,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,2,5,40.0000%,$1.89,$0.945,1,$14.95,12.6421%,7.91,50.0000%
"Jul 7, 2022",washer machine cleaner front loader,1,100.00%,washer machine cleaner front loader,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,5,20.0000%,$0.84,$0.84,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",washing machine cleaning,1,100.00%,washing machine cleaning,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,5,20.0000%,$1.07,$1.07,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",9 inch springform cake pan,1,100.00%,9 inch springform cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,4,25.0000%,$1.18,$1.18,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",baking pans set round,1,100.00%,baking pan set round,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,4,25.0000%,$0.75,$0.75,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",instant pot accessories 8qt,1,100.00%,instant pot accessories 8qt,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,2,4,50.0000%,$1.37,$0.685,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",instapot duo plus accessories,1,100.00%,instapot duo plus accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,4,25.0000%,$0.62,$0.62,1,$25.95,2.3892%,41.85,100.0000%
"Jul 7, 2022",top loader washing machine cleaner,1,100.00%,top loader washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,4,25.0000%,$1.22,$1.22,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",8 quart instant pot accessories,1,100.00%,8 quart instant-pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,3,33.3333%,$0.66,$0.66,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",citric acid washing machine cleaner,1,100.00%,citric acid washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 2,USD,1,3,33.3333%,$1.09,$1.09,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",instant pot duo accessories 6 qt only,1,100.00%,instant pot duo accessories 6 qt only,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,3,33.3333%,$0.5,$0.5,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",machine wash cleaner,1,100.00%,machine wash cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,3,33.3333%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",washing machine disinfectant,1,100.00%,washing machine disinfectant,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 2,USD,1,3,33.3333%,$0.84,$0.84,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",accessories for 3 qt instant pot,1,100.00%,accessories for 3 qt instant pot,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,2,2,100.0000%,$0.8,$0.4,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",clean washing machine cleaner top load,1,100.00%,clean washing machine cleaner top load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,2,50.0000%,$1.14,$1.14,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",cleaner for top loading washing machine,1,100.00%,top+loading+washing+machine+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,2,50.0000%,$0.71,$0.71,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",cooking cake pans,1,100.00%,cooking cake pans,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,2,50.0000%,$1.11,$1.11,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",instant pot accessory,1,100.00%,instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,2,50.0000%,$0.94,$0.94,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",instant pot duo nova accessories,1,100.00%,instant pot duo nova accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,2,50.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",splesh spotless washing machine tablets,1,100.00%,washing+machine+washing+tablets,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,2,50.0000%,$1.0,$1.0,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",spring pans,1,100.00%,spring pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,2,50.0000%,$0.74,$0.74,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",top washing machine cleaner,1,100.00%,top washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,2,2,100.0000%,$0.8,$0.4,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",washing machine cleaner and disinfectant,1,100.00%,washing machine cleaner and disinfectant,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,2,50.0000%,$0.75,$0.75,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",washing machine cleaning tablets top load,1,100.00%,washing machine cleaning tablets top load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,2,50.0000%,$1.38,$1.38,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",washing machine tub cleaner front load lg,1,100.00%,lg+tub+cleaner+washing+machine+front+load,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,2,50.0000%,$0.91,$0.91,1,$14.95,6.0870%,16.43,100.0000%
"Jul 7, 2022",active washing machine,1,100.00%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$1.85,$1.85,1,$14.95,12.3746%,8.08,100.0000%
"Jul 7, 2022",best wash machine mold cleaner,1,100.00%,wash+machine+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$0.59,$0.59,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",clean wash machine,1,100.00%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$1.85,$1.85,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",cleaner for washing machine top load,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,1,100.0000%,$0.77,$0.77,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",lg washing machine cleaner top load,1,100.00%,lg washing machine cleaner top load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,1,100.0000%,$1.0,$1.0,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",oxo instant pot accessories,1,100.00%,oxo instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,1,100.0000%,$0.51,$0.51,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",round baking pan in,1,100.00%,round baking pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,1,100.0000%,$0.65,$0.65,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",samsung washer cleaner,1,100.00%,samsung washer cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,1,100.0000%,$2.02,$2.02,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",splash spotless tablets for washer,1,100.00%,washer+tablets,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$0.83,$0.83,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",top side washer cleaner,1,100.00%,top+washer+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,1,100.0000%,$0.87,$0.87,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",washer cleaner for top load washer,1,100.00%,washer+cleaner+top+load,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,1,100.0000%,$0.87,$0.87,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",washer machine cleaner lg front loader,1,100.00%,front+loader+washer+machine+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,1,100.0000%,$0.86,$0.86,1,$14.95,5.7525%,17.38,100.0000%
"Jul 7, 2022",washer tub cleaner,1,100.00%,washer tub cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,1,100.0000%,$2.0,$2.0,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",washing machine cleaner kills bacteria,1,100.00%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$1.85,$1.85,0,$0.0,,0.00,0.0000%
"Jul 7, 2022",washing machine top cleaner,1,100.00%,top+washing+machine+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,1,100.0000%,$0.77,$0.77,1,$14.95,5.1505%,19.42,100.0000%
"Jul 8, 2022",oxiclean,2,19.34%,oxiclean,EXACT,Washing Machine Cleaner - SB - KW - Comp - KW Exact - Comp Terms (2),USD,2,1760,0.1136%,$1.37,$0.685,1,$14.95,9.1639%,10.91,50.0000%
"Jul 8, 2022",instant pot accessories,1,33.45%,instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,29,1726,1.6802%,$31.92,$1.1007,2,$29.98,106.4710%,0.94,6.8966%
"Jul 8, 2022",cake pan,1,41.20%,cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,6,1705,0.3519%,$3.54,$0.59,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",washing machine cleaner,2,14.30%,washing machine cleaners,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,220,0.4545%,$3.2,$3.2,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",washing machine cleaner,2,14.30%,washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,0,758,0.0000%,$0.0,,0,$0.0,,,
"Jul 8, 2022",springform pans,1,100.00%,springform pans,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,495,0.2020%,$0.82,$0.82,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",springform pans,1,100.00%,springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,112,0.8929%,$0.86,$0.86,1,$20.95,4.1050%,24.36,100.0000%
"Jul 8, 2022",cake pans,1,42.71%,cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,2,340,0.5882%,$1.07,$0.535,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",springform pan 9 inch nonstick,1,100.00%,springform pan 9 inch nonstick,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,4,162,2.4691%,$3.48,$0.87,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",ninja foodi accessories,2,28.73%,ninja foodi accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,160,0.6250%,$0.75,$0.75,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",round cake pans,1,55.00%,round cake pans,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,132,0.7576%,$0.42,$0.42,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",springform pan,1,100.00%,springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,114,0.8772%,$0.76,$0.76,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",instapot accessory,1,66.04%,instapot and accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,6,105,5.7143%,$5.38,$0.8967,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",splash spotless washing machine cleaner,2,29.85%,washing+cleaner+machine,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,59,1.6949%,$0.93,$0.93,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",splash spotless washing machine cleaner,2,29.85%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,21,4.7619%,$1.52,$1.52,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",washer machine cleaner,2,4.37%,washer machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,64,1.5625%,$2.0,$2.0,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",smash cake pans,1,100.00%,smash cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,61,1.6393%,$0.76,$0.76,1,$20.95,3.6277%,27.57,100.0000%
"Jul 8, 2022",instant pot accessories 6 qt only,1,66.67%,instant pot accessories 6 qt only,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,3,56,5.3571%,$2.79,$0.93,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",splash spotless washing machine tablets,1,100.00%,washing+machine+washing+tablets,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,17,5.8824%,$0.83,$0.83,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",splash spotless washing machine tablets,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,2,19,10.5263%,$2.24,$1.12,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",instant pot accessories 8 qt only,1,53.03%,instant pot accessories 8 qt only,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,2,35,5.7143%,$2.4,$1.2,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",cake baking pans,1,100.00%,cake baking pans,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,33,3.0303%,$0.83,$0.83,1,$20.95,3.9618%,25.24,100.0000%
"Jul 8, 2022",instapot accessories,1,70.21%,instapot and accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,33,3.0303%,$1.1,$1.1,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",cake tins,1,100.00%,cake tin,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,32,3.1250%,$0.31,$0.31,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",pressure cooker accessories,1,100.00%,pressure cooker accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,2,32,6.2500%,$0.64,$0.32,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",springform cake pan,1,100.00%,springform cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,2,28,7.1429%,$1.0,$0.5,1,$14.95,6.6890%,14.95,50.0000%
"Jul 8, 2022",active washing machine tablets,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,25,4.0000%,$0.71,$0.71,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",washing machine cleaner front loader,2,10.20%,washing machine cleaner front loader,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,25,4.0000%,$1.75,$1.75,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",spring pans for baking,1,100.00%,spring pan baking,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,24,4.1667%,$0.61,$0.61,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",instapot accessories 6 quart by instant pot,1,100.00%,instapot accessories 6 quart by instant pot,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,21,4.7619%,$0.53,$0.53,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",cake pans for baking,1,100.00%,cake pan baking,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,20,5.0000%,$0.47,$0.47,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",spring foam cake pans,1,100.00%,spring foam cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,18,5.5556%,$0.63,$0.63,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",baking pan for cake,1,100.00%,baking pan cake,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,17,5.8824%,$0.81,$0.81,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",small springform pan,1,100.00%,small springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,17,5.8824%,$0.43,$0.43,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",instant pot 3 quart accessories,1,100.00%,instant pot 3 quart accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,14,7.1429%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",machine washer cleaning tablets,1,100.00%,machine washer cleaning tablets,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,14,7.1429%,$1.77,$1.77,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",ninja foodi accessories 8 qt,1,100.00%,ninja foodi accessories 8 qt,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,13,7.6923%,$0.75,$0.75,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",whashin machine cleaner,1,100.00%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,12,8.3333%,$1.37,$1.37,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",9 inch springform pan for cheesecake,1,100.00%,9 inch springform pan for cheesecake,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,11,9.0909%,$0.75,$0.75,1,$20.95,3.5800%,27.93,100.0000%
"Jul 8, 2022",washing machine cleaning tablets top load,1,100.00%,washing machine cleaning tablets top load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,9,11.1111%,$1.26,$1.26,1,$29.9,4.2140%,23.73,100.0000%
"Jul 8, 2022",mold remover washing machine,1,100.00%,mold remover washing machine,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,8,12.5000%,$1.82,$1.82,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",baking pans set round,1,100.00%,baking pan set round,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,7,14.2857%,$0.69,$0.69,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",instant pot official accessories,1,100.00%,instant pot official accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,7,14.2857%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",lg tub cleaner tablets,2,40.00%,lg tub cleaner tablets,EXACT,Washing Machine Cleaner - SB - KW - Comp - KW Exact - Comp Terms (2),USD,1,6,16.6667%,$1.75,$1.75,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",metal cake pans,1,100.00%,metal cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,2,6,33.3333%,$0.96,$0.48,1,$20.95,4.5823%,21.82,50.0000%
"Jul 8, 2022",spring form,1,100.00%,spring form,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,6,16.6667%,$0.54,$0.54,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",top loader washing machine cleaner,1,100.00%,top loader washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,5,20.0000%,$1.61,$1.61,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",best cake pans,1,100.00%,best cake pans,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,4,25.0000%,$0.47,$0.47,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",cosori instant pot accessories,1,100.00%,cosori instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,4,25.0000%,$0.6,$0.6,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",easy off bam washer machine cleaner,1,100.00%,cleaner+for+washer+machine,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,4,25.0000%,$1.09,$1.09,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",nonstick springform pans,1,100.00%,nonstick springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,4,25.0000%,$0.64,$0.64,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",top loading washing machine cleaner,1,100.00%,top loading washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,4,25.0000%,$1.94,$1.94,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",washer machine tablets,1,100.00%,washer machine tablets,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 2,USD,1,4,25.0000%,$2.5,$2.5,0,$0.0,,0.00,0.0000%
"Jul 8, 2022",instant pot baking accessories,1,100.00%,instant pot baking accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,3,33.3333%,$0.87,$0.87,0,$0.0,,0.00,0.0000%
